Data_as_of,DCF_Region,DCF_Office,Demographic,Out_of_State,Month_in_Care,TOTAL_CIP,FOSTER_CARE,RELATIVE_CARE,SPECIAL_STUDY,THERAPEUTIC_FOSTER_CARE,PDC_SAFE_HOME,SHELTER,GROUP_HOME,RESIDENTIAL,DCF_HIGHMEADOWS,DCF_SOLNIT,DCF_CJTS,HOSPITAL,INDEPENDENT_LIVING
06/26/2014,Region 5,Danbury Office,Age 0-3,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 13-17,N,07/01/2006,59,9,8,3,5,2,2,8,15,4,1,1,0,1
06/26/2014,Region 5,Danbury Office,Age 13-17,Y,07/01/2006,6,3,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 4-6,N,07/01/2006,10,5,2,2,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 4-6,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 7-12,N,07/01/2006,48,18,13,4,5,5,0,1,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age >=18,N,07/01/2006,5,0,1,0,0,0,0,4,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age >=18,Y,07/01/2006,4,1,0,0,1,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 0-3,N,07/01/2006,56,43,9,1,2,1,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 13-17,N,07/01/2006,68,22,5,2,5,1,3,7,22,0,0,0,0,1
06/26/2014,Region 5,Torrington Office,Age 13-17,Y,07/01/2006,12,1,1,0,0,0,0,0,10,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 4-6,N,07/01/2006,15,7,3,1,1,2,0,0,0,0,0,0,1,0
06/26/2014,Region 5,Torrington Office,Age 4-6,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 7-12,N,07/01/2006,40,14,6,3,7,3,0,1,5,0,0,0,1,0
06/26/2014,Region 5,Torrington Office,Age 7-12,Y,07/01/2006,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age >=18,N,07/01/2006,27,5,3,1,4,0,0,5,1,0,0,0,0,8
06/26/2014,Region 5,Waterbury Office,Age >=18,Y,07/01/2006,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 0-3,N,07/01/2006,152,108,41,2,0,1,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 0-3,Y,07/01/2006,6,3,3,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 13-17,N,07/01/2006,222,44,25,20,49,0,7,18,34,6,10,6,1,2
06/26/2014,Region 5,Waterbury Office,Age 13-17,Y,07/01/2006,17,1,3,0,1,0,0,0,12,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 4-6,N,07/01/2006,73,34,26,3,7,2,0,1,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 4-6,Y,07/01/2006,4,2,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 7-12,N,07/01/2006,146,54,37,4,30,10,0,4,4,1,0,0,2,0
06/26/2014,Region 5,Waterbury Office,Age 7-12,Y,07/01/2006,8,0,5,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age >=18,N,07/01/2006,19,1,4,1,4,0,0,2,1,0,0,0,0,6
06/26/2014,Region 6,Meriden Office,Age >=18,Y,07/01/2006,4,1,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 0-3,Y,07/01/2006,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 0-3,N,07/01/2006,42,20,17,0,0,4,0,1,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 13-17,N,07/01/2006,82,21,10,8,11,0,5,3,17,1,2,3,1,0
06/26/2014,Region 6,Meriden Office,Age 13-17,Y,07/01/2006,9,2,1,0,0,0,0,2,4,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 4-6,N,07/01/2006,24,7,10,1,3,3,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 4-6,Y,07/01/2006,3,0,2,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 7-12,N,07/01/2006,58,23,11,1,11,6,1,0,4,0,1,0,0,0
06/26/2014,Region 6,Meriden Office,Age 7-12,Y,07/01/2006,2,0,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age >=18,N,07/01/2006,53,7,2,4,7,0,0,6,2,0,1,1,1,22
06/26/2014,Region 6,New Britain Office,Age >=18,Y,07/01/2006,4,1,2,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 0-3,N,07/01/2006,124,72,40,3,5,4,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 0-3,Y,07/01/2006,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 13-17,N,07/01/2006,211,22,26,15,46,1,5,37,47,1,3,4,0,4
06/26/2014,Region 6,New Britain Office,Age 13-17,Y,07/01/2006,22,5,5,0,1,0,0,1,10,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 4-6,N,07/01/2006,73,24,29,2,13,3,1,0,1,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 4-6,Y,07/01/2006,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 7-12,N,07/01/2006,143,34,42,2,44,7,0,7,3,0,2,0,2,0
06/26/2014,Region 6,New Britain Office,Age 7-12,Y,07/01/2006,10,2,6,0,1,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Aftercare,Age 13-17,N,07/01/2007,1,0,0,0,0,0,0,0,0,0,0,1,0,0
06/26/2014,Other,Aftercare,Age 7-12,N,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,Age 0-3,N,07/01/2007,2,1,0,0,0,0,0,0,0,0,0,0,1,0
06/26/2014,Other,Spec Invest. Unit,Age 7-12,N,07/01/2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 0-3,N,07/01/2007,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 13-17,N,07/01/2007,125,0,0,0,0,0,0,8,58,0,2,57,0,0
06/26/2014,Other,Unassigned_Office,Age 13-17,Y,07/01/2007,21,0,0,0,0,0,0,0,20,0,0,0,1,0
06/26/2014,Other,Unassigned_Office,Age 4-6,N,07/01/2007,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 7-12,N,07/01/2007,7,0,2,0,0,1,0,0,3,0,1,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age >=18,N,07/01/2007,53,14,3,2,8,0,0,14,0,1,0,0,0,11
06/26/2014,Region 1,Bridgeport Office,Age >=18,Y,07/01/2007,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 0-3,N,07/01/2007,95,50,32,3,10,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 0-3,Y,07/01/2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 13-17,N,07/01/2007,171,53,13,10,20,2,2,24,30,2,4,11,0,0
06/26/2014,Region 1,Bridgeport Office,Age 13-17,Y,07/01/2007,18,2,2,0,0,0,0,0,14,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 4-6,N,07/01/2007,32,17,8,0,6,1,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 7-12,N,07/01/2007,75,27,12,2,15,2,1,7,5,0,1,0,3,0
06/26/2014,Region 1,Bridgeport Office,Age 7-12,Y,07/01/2007,6,1,4,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age >=18,N,07/01/2007,4,0,0,0,0,0,0,1,0,0,0,0,0,3
06/26/2014,Region 1,Norwalk Office,Age 0-3,N,07/01/2007,19,12,6,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 0-3,Y,07/01/2007,7,0,4,0,3,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 13-17,Y,07/01/2007,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 13-17,N,07/01/2007,31,8,2,2,5,0,1,3,8,1,0,1,0,0
06/26/2014,Region 1,Norwalk Office,Age 4-6,N,07/01/2007,12,4,4,1,1,1,1,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 7-12,N,07/01/2007,22,7,4,1,5,0,0,1,2,0,0,0,2,0
06/26/2014,Region 1,Norwalk Office,Age 7-12,Y,07/01/2007,3,1,1,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age >=18,N,07/01/2007,6,0,0,0,0,0,0,3,1,0,0,0,0,2
06/26/2014,Region 1,Stamford Office,Age >=18,Y,07/01/2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 0-3,N,07/01/2007,14,5,8,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 0-3,Y,07/01/2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 13-17,Y,07/01/2007,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 13-17,N,07/01/2007,21,5,2,1,2,0,3,4,4,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 4-6,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 4-6,N,07/01/2007,9,4,4,0,0,1,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Stamford Office,Age 7-12,N,07/01/2007,13,5,4,0,1,2,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age >=18,N,07/01/2007,40,6,10,1,3,0,0,12,2,0,2,0,0,4
06/26/2014,Region 2,Milford Office,Age >=18,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 0-3,N,07/01/2007,55,27,20,0,8,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 0-3,Y,07/01/2007,5,0,5,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 13-17,N,07/01/2007,167,15,25,15,39,0,7,13,41,4,3,2,2,1
06/26/2014,Region 2,Milford Office,Age 13-17,Y,07/01/2007,21,3,0,0,0,0,0,0,18,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 4-6,N,07/01/2007,25,10,5,0,10,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 7-12,Y,07/01/2007,4,1,1,1,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 2,Milford Office,Age 7-12,N,07/01/2007,60,10,11,1,24,5,3,4,0,0,0,0,2,0
06/26/2014,Region 2,New Haven Office,Age >=18,N,07/01/2007,50,8,6,2,12,0,0,5,0,0,0,0,1,16
06/26/2014,Region 2,New Haven Office,Age >=18,Y,07/01/2007,5,0,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 0-3,N,07/01/2007,113,55,25,2,24,7,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 0-3,Y,07/01/2007,7,7,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 13-17,N,07/01/2007,217,25,32,8,41,5,6,24,54,8,3,7,3,1
06/26/2014,Region 2,New Haven Office,Age 13-17,Y,07/01/2007,24,2,3,0,0,0,0,0,19,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 4-6,N,07/01/2007,59,16,10,0,30,1,1,1,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 4-6,Y,07/01/2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 7-12,N,07/01/2007,133,17,26,0,62,16,1,4,6,1,0,0,0,0
06/26/2014,Region 2,New Haven Office,Age 7-12,Y,07/01/2007,3,2,0,0,0,0,0,0,0,0,0,0,1,0
06/26/2014,Region 3,Middletown Office,Age >=18,N,07/01/2007,18,3,0,4,3,0,0,3,4,0,0,0,0,1
06/26/2014,Region 3,Middletown Office,Age >=18,Y,07/01/2007,3,1,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 0-3,N,07/01/2007,28,19,8,0,0,1,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 0-3,Y,07/01/2007,2,0,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 13-17,N,07/01/2007,51,4,8,2,13,0,1,10,9,0,1,1,0,2
06/26/2014,Region 3,Middletown Office,Age 13-17,Y,07/01/2007,6,1,0,0,0,0,0,0,5,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 4-6,N,07/01/2007,13,4,6,0,2,1,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Middletown Office,Age 7-12,N,07/01/2007,37,9,9,0,9,3,0,4,2,0,1,0,0,0
06/26/2014,Region 3,Middletown Office,Age 7-12,Y,07/01/2007,3,0,1,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age >=18,Y,07/01/2007,7,4,0,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age >=18,N,07/01/2007,54,17,2,5,3,0,1,14,1,1,0,0,1,9
06/26/2014,Region 3,Norwich Office,Age 0-3,Y,07/01/2007,3,2,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 0-3,N,07/01/2007,84,59,21,0,2,2,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 13-17,Y,07/01/2007,29,4,1,0,0,0,0,0,23,0,0,0,1,0
06/26/2014,Region 3,Norwich Office,Age 13-17,N,07/01/2007,164,62,14,10,30,1,6,11,26,1,2,1,0,0
06/26/2014,Region 3,Norwich Office,Age 4-6,Y,07/01/2007,6,3,3,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 4-6,N,07/01/2007,31,22,8,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 7-12,Y,07/01/2007,5,3,1,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 3,Norwich Office,Age 7-12,N,07/01/2007,86,42,13,2,16,10,0,0,3,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age >=18,Y,07/01/2007,3,0,0,1,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age >=18,N,07/01/2007,17,6,0,3,2,0,0,2,2,0,0,0,0,2
06/26/2014,Region 3,Willimantic Office,Age 0-3,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 0-3,N,07/01/2007,48,36,11,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 13-17,Y,07/01/2007,22,3,0,1,1,0,0,0,17,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 13-17,N,07/01/2007,113,33,5,16,18,1,5,13,19,0,3,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 4-6,N,07/01/2007,45,25,13,1,4,1,0,0,0,0,0,0,1,0
06/26/2014,Region 3,Willimantic Office,Age 4-6,Y,07/01/2007,1,1,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 7-12,N,07/01/2007,88,34,9,8,21,7,0,4,5,0,0,0,0,0
06/26/2014,Region 3,Willimantic Office,Age 7-12,Y,07/01/2007,5,4,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age >=18,N,07/01/2007,92,13,12,4,11,0,1,12,4,0,1,0,2,32
06/26/2014,Region 4,Hartford Office,Age >=18,Y,07/01/2007,9,2,2,0,0,0,0,2,3,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 0-3,N,07/01/2007,160,85,47,10,11,4,0,0,0,0,0,0,3,0
06/26/2014,Region 4,Hartford Office,Age 0-3,Y,07/01/2007,6,1,5,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 13-17,N,07/01/2007,327,77,50,25,53,2,9,34,54,2,12,8,0,1
06/26/2014,Region 4,Hartford Office,Age 13-17,Y,07/01/2007,43,6,1,0,0,0,0,0,36,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 4-6,N,07/01/2007,93,29,27,3,26,7,0,0,0,0,0,0,1,0
06/26/2014,Region 4,Hartford Office,Age 4-6,Y,07/01/2007,8,2,4,0,2,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Hartford Office,Age 7-12,N,07/01/2007,168,46,48,4,33,15,1,11,6,0,2,0,2,0
06/26/2014,Region 4,Hartford Office,Age 7-12,Y,07/01/2007,5,1,2,0,1,0,0,0,1,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age >=18,N,07/01/2007,38,7,4,3,3,0,0,10,2,0,0,0,0,9
06/26/2014,Region 4,Manchester Office,Age >=18,Y,07/01/2007,14,0,1,0,0,0,0,0,13,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 0-3,N,07/01/2007,103,64,33,0,3,3,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 13-17,N,07/01/2007,201,50,20,22,22,4,10,22,42,2,5,2,0,0
06/26/2014,Region 4,Manchester Office,Age 13-17,Y,07/01/2007,18,0,2,0,0,0,0,0,16,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 4-6,N,07/01/2007,65,31,22,1,6,4,0,0,1,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 4-6,Y,07/01/2007,2,2,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 4,Manchester Office,Age 7-12,N,07/01/2007,117,49,31,8,12,5,1,4,5,0,2,0,0,0
06/26/2014,Region 4,Manchester Office,Age 7-12,Y,07/01/2007,4,1,2,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age >=18,N,07/01/2007,11,2,1,0,2,0,0,3,1,2,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age >=18,Y,07/01/2007,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 0-3,N,07/01/2007,20,13,5,1,0,0,0,1,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 13-17,Y,07/01/2007,9,3,0,0,0,0,0,0,6,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 13-17,N,07/01/2007,51,11,6,2,6,2,1,9,11,1,0,1,1,0
06/26/2014,Region 5,Danbury Office,Age 4-6,N,07/01/2007,14,6,3,1,3,1,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 7-12,N,07/01/2007,32,14,6,2,5,2,0,2,1,0,0,0,0,0
06/26/2014,Region 5,Danbury Office,Age 7-12,Y,07/01/2007,2,0,0,0,2,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age >=18,Y,07/01/2007,3,2,0,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age >=18,N,07/01/2007,10,0,2,1,1,0,0,5,0,0,0,0,0,1
06/26/2014,Region 5,Torrington Office,Age 0-3,N,07/01/2007,61,41,13,1,5,1,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 0-3,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 13-17,N,07/01/2007,61,19,4,3,9,0,4,6,12,0,1,3,0,0
06/26/2014,Region 5,Torrington Office,Age 13-17,Y,07/01/2007,12,0,0,0,0,0,0,0,11,0,0,0,1,0
06/26/2014,Region 5,Torrington Office,Age 4-6,N,07/01/2007,25,9,6,3,2,4,0,1,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 4-6,Y,07/01/2007,4,2,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 7-12,N,07/01/2007,46,17,7,4,9,3,0,1,5,0,0,0,0,0
06/26/2014,Region 5,Torrington Office,Age 7-12,Y,07/01/2007,7,2,1,0,0,0,0,0,4,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age >=18,N,07/01/2007,37,7,5,2,5,0,0,7,1,0,1,0,1,8
06/26/2014,Region 5,Waterbury Office,Age >=18,Y,07/01/2007,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 0-3,N,07/01/2007,149,99,48,1,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 0-3,Y,07/01/2007,5,1,4,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 13-17,N,07/01/2007,218,53,24,21,43,2,7,16,32,5,12,1,0,2
06/26/2014,Region 5,Waterbury Office,Age 13-17,Y,07/01/2007,22,4,2,1,1,0,0,0,14,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 4-6,N,07/01/2007,86,47,28,1,6,4,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 4-6,Y,07/01/2007,3,1,2,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 7-12,N,07/01/2007,158,72,32,4,31,8,1,3,5,0,2,0,0,0
06/26/2014,Region 5,Waterbury Office,Age 7-12,Y,07/01/2007,9,0,6,0,1,0,0,0,2,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age >=18,N,07/01/2007,18,4,1,2,5,0,0,2,0,0,0,0,0,4
06/26/2014,Region 6,Meriden Office,Age 0-3,N,07/01/2007,35,18,11,2,3,0,0,1,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 0-3,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 13-17,Y,07/01/2007,9,0,1,1,0,0,0,0,7,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 13-17,N,07/01/2007,84,14,8,5,12,2,5,5,24,1,4,3,0,1
06/26/2014,Region 6,Meriden Office,Age 4-6,N,07/01/2007,28,8,11,0,5,4,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 4-6,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,Meriden Office,Age 7-12,N,07/01/2007,62,18,11,0,19,8,1,1,3,0,1,0,0,0
06/26/2014,Region 6,Meriden Office,Age 7-12,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age >=18,N,07/01/2007,44,5,2,0,6,0,0,11,2,0,0,0,1,17
06/26/2014,Region 6,New Britain Office,Age >=18,Y,07/01/2007,6,3,2,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 0-3,N,07/01/2007,121,67,41,6,6,1,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 0-3,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 13-17,N,07/01/2007,213,23,29,17,49,1,12,32,38,2,7,2,0,1
06/26/2014,Region 6,New Britain Office,Age 13-17,Y,07/01/2007,26,6,6,0,1,0,0,0,13,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 4-6,N,07/01/2007,74,22,32,4,13,2,1,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 4-6,Y,07/01/2007,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 6,New Britain Office,Age 7-12,N,07/01/2007,134,28,42,6,30,12,1,6,3,0,4,0,2,0
06/26/2014,Region 6,New Britain Office,Age 7-12,Y,07/01/2007,5,1,2,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Aftercare,Age 13-17,N,07/01/2008,5,0,1,0,0,0,0,1,3,0,0,0,0,0
06/26/2014,Other,Gen'l Administration,Age 13-17,N,07/01/2008,2,0,0,0,0,0,0,0,2,0,0,0,0,0
06/26/2014,Other,Spec Invest. Unit,Age 7-12,N,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age >=18,N,07/01/2008,2,0,0,0,0,0,0,1,0,0,0,0,0,1
06/26/2014,Other,Unassigned_Office,Age >=18,Y,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 13-17,N,07/01/2008,102,0,0,0,0,0,0,6,50,0,1,45,0,0
06/26/2014,Other,Unassigned_Office,Age 13-17,Y,07/01/2008,20,0,0,0,0,0,0,1,19,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 4-6,N,07/01/2008,2,0,1,1,0,0,0,0,0,0,0,0,0,0
06/26/2014,Other,Unassigned_Office,Age 7-12,N,07/01/2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age >=18,N,07/01/2008,62,19,6,2,4,0,1,15,0,1,1,0,0,13
06/26/2014,Region 1,Bridgeport Office,Age >=18,Y,07/01/2008,4,0,1,0,0,0,0,0,3,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 0-3,N,07/01/2008,73,41,21,0,9,2,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 0-3,Y,07/01/2008,2,2,0,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 13-17,N,07/01/2008,142,44,7,13,17,1,6,20,25,1,2,4,1,1
06/26/2014,Region 1,Bridgeport Office,Age 13-17,Y,07/01/2008,18,1,1,0,0,0,0,0,16,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 4-6,N,07/01/2008,28,20,3,0,4,1,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 4-6,Y,07/01/2008,2,1,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Bridgeport Office,Age 7-12,N,07/01/2008,63,21,9,2,9,4,1,9,6,0,0,0,2,0
06/26/2014,Region 1,Bridgeport Office,Age 7-12,Y,07/01/2008,8,1,6,0,1,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age >=18,N,07/01/2008,8,1,1,0,0,0,0,3,0,1,0,0,0,2
06/26/2014,Region 1,Norwalk Office,Age >=18,Y,07/01/2008,1,0,0,0,0,0,0,0,1,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 0-3,Y,07/01/2008,1,0,1,0,0,0,0,0,0,0,0,0,0,0
06/26/2014,Region 1,Norwalk Office,Age 0-3,N,07/01/2008,19,10,6,1,1,1,0,0,0,0,0,0,0,0
